Dissect Code,AssmtCode_1,Year,SiteCode,SiteYear,NUMDISSECTED PER HOST PER SITE ASS.,HOSTSPECIES,SITE VISIT,SVL,STAGE,MALF,SEX,DISSECTED,ALARIA,THICKIE,CLINO,ECHINO,FIB,GLOB,RIB,MANO,HAEMATO,HALIPEGUS,OSWALDO,OPALPREZ2,NYCTOPREZ2,TRITRICHPREZ2,GORGOD,NEMATODE,UNKN,LARVTREMRICH,LARVTREMTOT,BDPOS,BDZE,RVPOS,RVLOAD
BNPND020_20130715_PSRE_006,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,PSRE,2,17.47,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,0.9067438096,NA,NA
BNPND020_20130715_PSRE_012,BNPND020_20130715,2013,BNPND020,BNPND020_2013,15,PSRE,2,18.34,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,470.1002089183,NA,NA
BNPND024_20130731_RACA_003,BNPND024_20130731,2013,BNPND024,BNPND024_2013,15,RACA,2,56.5,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
BNPND024_20130731_RACA_006,BNPND024_20130731,2013,BNPND024,BNPND024_2013,15,RACA,2,50.3,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,1,0.0423533286
BNPND024_20130731_RACA_007,BNPND024_20130731,2013,BNPND024,BNPND024_2013,15,RACA,2,50.23,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
BNPND024_20130731_RACA_009,BNPND024_20130731,2013,BNPND024,BNPND024_2013,15,RACA,2,54.24,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
BNPND024_20130731_RACA_013,BNPND024_20130731,2013,BNPND024,BNPND024_2013,15,RACA,2,51.39,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
BNPND024_20130731_RACA_014,BNPND024_20130731,2013,BNPND024,BNPND024_2013,15,RACA,2,56.38,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
BNPND024_20130731_TATO_006,BNPND024_20130731,2013,BNPND024,BNPND024_2013,15,TATO,2,25.58,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
BNPND024_20130731_TATO_008,BNPND024_20130731,2013,BNPND024,BNPND024_2013,15,TATO,2,24.54,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
BNPND024_20130731_TATO_010,BNPND024_20130731,2013,BNPND024,BNPND024_2013,15,TATO,2,21.01,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,1,1.5732647857
BNPND024_20130731_TATO_011,BNPND024_20130731,2013,BNPND024,BNPND024_2013,15,TATO,2,21.95,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
BNPND024_20130731_TATO_014,BNPND024_20130731,2013,BNPND024,BNPND024_2013,15,TATO,2,25.15,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
BNPND024_20130731_TATO_015,BNPND024_20130731,2013,BNPND024,BNPND024_2013,15,TATO,2,24.26,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-BN017_20130731_PSRE_002,CA-BN017_20130731,2013,CA-BN017,CA-BN017_2013,15,PSRE,2,17.55,META,TRUE,U,0,,,,,,,,,,,,,,,,,,,,1,5.9701858958,NA,NA
CA-BN017_20130731_PSRE_012,CA-BN017_20130731,2013,CA-BN017,CA-BN017_2013,15,PSRE,2,15.5,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,29.21885252,NA,NA
CA-BN017_20130731_PSRE_013,CA-BN017_20130731,2013,CA-BN017,CA-BN017_2013,15,PSRE,2,13.37,META,TRUE,U,0,,,,,,,,,,,,,,,,,,,,1,11.8702727556,NA,NA
CA-BN017_20130731_PSRE_015,CA-BN017_20130731,2013,CA-BN017,CA-BN017_2013,15,PSRE,2,15.75,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,3.1391077737,NA,NA
CA-BN017_20130731_TATO_001,CA-BN017_20130731,2013,CA-BN017,CA-BN017_2013,1,TATO,2,14.55,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-BN018_20130715_PSRE_002,CA-BN018_20130715,2013,CA-BN018,CA-BN018_2013,15,PSRE,2,16.76,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,1927.5681304932,NA,NA
CA-BN018_20130715_PSRE_004,CA-BN018_20130715,2013,CA-BN018,CA-BN018_2013,15,PSRE,2,15.08,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,3.7724948426,NA,NA
CA-BN018_20130715_PSRE_007,CA-BN018_20130715,2013,CA-BN018,CA-BN018_2013,15,PSRE,2,15.6,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,580.5649820964,NA,NA
CA-BN018_20130715_PSRE_009,CA-BN018_20130715,2013,CA-BN018,CA-BN018_2013,15,PSRE,2,15.95,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-BN018_20130715_PSRE_012,CA-BN018_20130715,2013,CA-BN018,CA-BN018_2013,15,PSRE,2,15.81,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,5.8733858168,NA,NA
CA-GLAKE_20130801_RACA_002,CA-GLAKE_20130801,2013,CA-GLAKE,CA-GLAKE_2013,15,RACA,2,41.56,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-GLAKE_20130801_RACA_003,CA-GLAKE_20130801,2013,CA-GLAKE,CA-GLAKE_2013,15,RACA,2,44.56,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-GLAKE_20130801_RACA_004,CA-GLAKE_20130801,2013,CA-GLAKE,CA-GLAKE_2013,15,RACA,2,42.74,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-GLAKE_20130801_RACA_007,CA-GLAKE_20130801,2013,CA-GLAKE,CA-GLAKE_2013,15,RACA,2,49.75,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-GLAKE_20130801_RACA_010,CA-GLAKE_20130801,2013,CA-GLAKE,CA-GLAKE_2013,15,RACA,2,55.39,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MANZA_20130716_BUBO_002,CA-MANZA_20130716,2013,CA-MANZA,CA-MANZA_2013,15,BUBO,2,18.86,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MANZA_20130716_BUBO_003,CA-MANZA_20130716,2013,CA-MANZA,CA-MANZA_2013,15,BUBO,2,21.29,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MANZA_20130716_BUBO_007,CA-MANZA_20130716,2013,CA-MANZA,CA-MANZA_2013,15,BUBO,2,17.21,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,103.6003748576,NA,NA
CA-MANZA_20130716_BUBO_014,CA-MANZA_20130716,2013,CA-MANZA,CA-MANZA_2013,15,BUBO,2,18.89,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MANZA_20130716_PSRE_002,CA-MANZA_20130716,2013,CA-MANZA,CA-MANZA_2013,15,PSRE,2,18.18,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,0.3464904614,NA,NA
CA-MANZA_20130716_PSRE_004,CA-MANZA_20130716,2013,CA-MANZA,CA-MANZA_2013,15,PSRE,2,16.85,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MANZA_20130716_PSRE_005,CA-MANZA_20130716,2013,CA-MANZA,CA-MANZA_2013,15,PSRE,2,17.84,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MANZA_20130716_PSRE_006,CA-MANZA_20130716,2013,CA-MANZA,CA-MANZA_2013,15,PSRE,2,18.87,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MANZA_20130716_PSRE_008,CA-MANZA_20130716,2013,CA-MANZA,CA-MANZA_2013,15,PSRE,2,18.82,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MANZA_20130716_TATO_001,CA-MANZA_20130716,2013,CA-MANZA,CA-MANZA_2013,15,TATO,2,25.4,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MANZA_20130716_TATO_002,CA-MANZA_20130716,2013,CA-MANZA,CA-MANZA_2013,15,TATO,2,17.12,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MANZA_20130716_TATO_004,CA-MANZA_20130716,2013,CA-MANZA,CA-MANZA_2013,15,TATO,2,23.04,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MANZA_20130716_TATO_008,CA-MANZA_20130716,2013,CA-MANZA,CA-MANZA_2013,15,TATO,2,20.6,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MCCRY_20130716_BUBO_002,CA-MCCRY_20130716,2013,CA-MCCRY,CA-MCCRY_2013,15,BUBO,2,20.12,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MCCRY_20130716_BUBO_003,CA-MCCRY_20130716,2013,CA-MCCRY,CA-MCCRY_2013,15,BUBO,2,20.14,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,2.0019796491,NA,NA
CA-MCCRY_20130716_BUBO_006,CA-MCCRY_20130716,2013,CA-MCCRY,CA-MCCRY_2013,15,BUBO,2,19.73,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,0.2481423542,NA,NA
CA-MCCRY_20130716_BUBO_008,CA-MCCRY_20130716,2013,CA-MCCRY,CA-MCCRY_2013,15,BUBO,2,21.17,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MCCRY_20130716_PSRE_002,CA-MCCRY_20130716,2013,CA-MCCRY,CA-MCCRY_2013,15,PSRE,2,18.75,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MCCRY_20130716_PSRE_005,CA-MCCRY_20130716,2013,CA-MCCRY,CA-MCCRY_2013,15,PSRE,2,22.23,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MCCRY_20130716_PSRE_006,CA-MCCRY_20130716,2013,CA-MCCRY,CA-MCCRY_2013,15,PSRE,2,20.36,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,27.1150596937,NA,NA
CA-MCCRY_20130716_PSRE_008,CA-MCCRY_20130716,2013,CA-MCCRY,CA-MCCRY_2013,15,PSRE,2,24.5,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MCCRY_20130716_PSRE_013,CA-MCCRY_20130716,2013,CA-MCCRY,CA-MCCRY_2013,15,PSRE,2,21.69,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD65_20130730_PSRE_003,CA-MUD65_20130730,2013,CA-MUD65,CA-MUD65_2013,15,PSRE,2,15.79,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD65_20130730_PSRE_005,CA-MUD65_20130730,2013,CA-MUD65,CA-MUD65_2013,15,PSRE,2,15.24,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD65_20130730_PSRE_007,CA-MUD65_20130730,2013,CA-MUD65,CA-MUD65_2013,15,PSRE,2,16.77,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD65_20130730_PSRE_010,CA-MUD65_20130730,2013,CA-MUD65,CA-MUD65_2013,15,PSRE,2,16.07,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD65_20130730_PSRE_013,CA-MUD65_20130730,2013,CA-MUD65,CA-MUD65_2013,15,PSRE,2,15.83,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD65_20130730_TATO_001,CA-MUD65_20130730,2013,CA-MUD65,CA-MUD65_2013,15,TATO,2,17.61,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD65_20130730_TATO_008,CA-MUD65_20130730,2013,CA-MUD65,CA-MUD65_2013,15,TATO,2,19.72,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD65_20130730_TATO_009,CA-MUD65_20130730,2013,CA-MUD65,CA-MUD65_2013,15,TATO,2,20.66,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD65_20130730_TATO_012,CA-MUD65_20130730,2013,CA-MUD65,CA-MUD65_2013,15,TATO,2,17.02,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD65_20130730_TATO_015,CA-MUD65_20130730,2013,CA-MUD65,CA-MUD65_2013,15,TATO,2,16.68,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD66_20130730_PSRE_002,CA-MUD66_20130730,2013,CA-MUD66,CA-MUD66_2013,15,PSRE,2,17.66,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD66_20130730_PSRE_004,CA-MUD66_20130730,2013,CA-MUD66,CA-MUD66_2013,15,PSRE,2,17.42,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD66_20130730_PSRE_009,CA-MUD66_20130730,2013,CA-MUD66,CA-MUD66_2013,15,PSRE,2,16.03,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD66_20130730_PSRE_010,CA-MUD66_20130730,2013,CA-MUD66,CA-MUD66_2013,15,PSRE,2,16.23,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD66_20130730_PSRE_013,CA-MUD66_20130730,2013,CA-MUD66,CA-MUD66_2013,15,PSRE,2,14.01,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD66_20130730_TATO_002,CA-MUD66_20130730,2013,CA-MUD66,CA-MUD66_2013,15,TATO,2,21.83,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD66_20130730_TATO_012,CA-MUD66_20130730,2013,CA-MUD66,CA-MUD66_2013,15,TATO,2,18.3,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD66_20130730_TATO_013,CA-MUD66_20130730,2013,CA-MUD66,CA-MUD66_2013,15,TATO,2,18.89,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD66_20130730_TATO_014,CA-MUD66_20130730,2013,CA-MUD66,CA-MUD66_2013,15,TATO,2,18.59,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD67_20130730_RACA_001,CA-MUD67_20130730,2013,CA-MUD67,CA-MUD67_2013,15,RACA,2,41.1,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD67_20130730_RACA_003,CA-MUD67_20130730,2013,CA-MUD67,CA-MUD67_2013,15,RACA,2,39.9,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD67_20130730_RACA_004,CA-MUD67_20130730,2013,CA-MUD67,CA-MUD67_2013,15,RACA,2,46.35,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD67_20130730_RACA_007,CA-MUD67_20130730,2013,CA-MUD67,CA-MUD67_2013,15,RACA,2,37.68,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD67_20130730_RACA_012,CA-MUD67_20130730,2013,CA-MUD67,CA-MUD67_2013,15,RACA,2,40.7,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD67_20130730_TATO_001,CA-MUD67_20130730,2013,CA-MUD67,CA-MUD67_2013,15,TATO,2,29.93,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD67_20130730_TATO_002,CA-MUD67_20130730,2013,CA-MUD67,CA-MUD67_2013,15,TATO,2,31.78,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD67_20130730_TATO_009,CA-MUD67_20130730,2013,CA-MUD67,CA-MUD67_2013,15,TATO,2,29.4,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD67_20130730_TATO_012,CA-MUD67_20130730,2013,CA-MUD67,CA-MUD67_2013,15,TATO,2,30.63,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-MUD67_20130730_TATO_014,CA-MUD67_20130730,2013,CA-MUD67,CA-MUD67_2013,15,TATO,2,30.87,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF19_20130724_PSRE_003,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,PSRE,2,18.95,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF19_20130724_PSRE_006,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,PSRE,2,21.32,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,292.3273817698,NA,NA
CA-SF19_20130724_PSRE_010,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,PSRE,2,18.43,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF19_20130724_PSRE_011,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,PSRE,2,21.33,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF19_20130724_PSRE_015,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,PSRE,2,21.34,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF25_20130722_PSRE_009,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,19.52,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF25_20130722_PSRE_014,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,19.58,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF27_20130722_TATO_003,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,23.16,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF27_20130722_TATO_005,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,26,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF27_20130722_TATO_008,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,25.16,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF27_20130722_TATO_009,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,21.56,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF27_20130722_TATO_012,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,22.33,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF31_20130722_PSRE_001,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,15.94,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,29.04053092,NA,NA
CA-SF31_20130722_PSRE_007,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,14.86,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,2.5005993247,NA,NA
CA-SF31_20130722_PSRE_014,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,14.16,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,68.5094245275,NA,NA
CA-SF31_20130722_TATO_001,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,19.64,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,97.4559370677,NA,NA
CA-SF31_20130722_TATO_002,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,20.94,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF31_20130722_TATO_003,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,17.85,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF31_20130722_TATO_004,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,23.19,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF31_20130722_TATO_005,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,17.45,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,0.7805651575,NA,NA
CA-SF31_20130722_TATO_011,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,19.33,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF31_20130722_TATO_013,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,18.18,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF79_20130724_PSRE_001,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,14.54,META,TRUE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF79_20130724_PSRE_004,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,12.46,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF79_20130724_PSRE_014,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,13.28,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,1,4.7224350892,NA,NA
CA-SF79_20130724_PSRE_015,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,12.68,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF85_20130723_PSRE_001,CA-SF85_20130723,2013,CA-SF85,CA-SF85_2013,1,PSRE,2,15.96,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
CA-SF85A_20130724_PSRE_001,CA-SF85A_20130724,2013,CA-SF85A,CA-SF85A_2013,15,PSRE,2,29.01,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
EAGLEGCP_20130801_RACA_006,EAGLEGCP_20130801,2013,EAGLEGCP,EAGLEGCP_2013,15,RACA,2,52.76,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
EAGLEGCP_20130801_RACA_009,EAGLEGCP_20130801,2013,EAGLEGCP,EAGLEGCP_2013,15,RACA,2,57.49,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
EAGLEGCP_20130801_RACA_011,EAGLEGCP_20130801,2013,EAGLEGCP,EAGLEGCP_2013,15,RACA,2,58.37,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
EAGLEGCP_20130801_RACA_013,EAGLEGCP_20130801,2013,EAGLEGCP,EAGLEGCP_2013,15,RACA,2,59.2,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
EAGLEGCP_20130801_RACA_014,EAGLEGCP_20130801,2013,EAGLEGCP,EAGLEGCP_2013,15,RACA,2,53.58,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
FROG_20130808_RACA_002,FROG_20130808,2013,FROG,FROG_2013,15,RACA,2,57.62,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
FROG_20130808_RACA_005,FROG_20130808,2013,FROG,FROG_2013,15,RACA,2,55.05,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
FROG_20130808_RACA_007,FROG_20130808,2013,FROG,FROG_2013,15,RACA,2,59.25,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
FROG_20130808_RACA_008,FROG_20130808,2013,FROG,FROG_2013,15,RACA,2,55.32,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
FROG_20130808_RACA_013,FROG_20130808,2013,FROG,FROG_2013,15,RACA,2,57.38,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
GDPND006_20130627_TATO_008,GDPND006_20130627,2013,GDPND006,GDPND006_2013,11,TATO,2,20.55,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
HIDDEN_20130808_RACA_001,HIDDEN_20130808,2013,HIDDEN,HIDDEN_2013,15,RACA,2,62.19,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
HIDDEN_20130808_RACA_003,HIDDEN_20130808,2013,HIDDEN,HIDDEN_2013,15,RACA,2,57.68,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
HIDDEN_20130808_RACA_004,HIDDEN_20130808,2013,HIDDEN,HIDDEN_2013,15,RACA,2,57.82,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
HIDDEN_20130808_RACA_014,HIDDEN_20130808,2013,HIDDEN,HIDDEN_2013,15,RACA,2,56.01,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
HIDDEN_20130808_RACA_015,HIDDEN_20130808,2013,HIDDEN,HIDDEN_2013,15,RACA,2,50.16,META,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
MUD23_20130807_TATO_004,MUD23_20130807,2013,MUD23,MUD23_2013,15,TATO,2,24.43,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
MUD23_20130807_TATO_008,MUD23_20130807,2013,MUD23,MUD23_2013,15,TATO,2,22.81,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
MUD23_20130807_TATO_009,MUD23_20130807,2013,MUD23,MUD23_2013,15,TATO,2,24.36,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
MUD23_20130807_TATO_010,MUD23_20130807,2013,MUD23,MUD23_2013,15,TATO,2,24.99,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
MUD23_20130807_TATO_014,MUD23_20130807,2013,MUD23,MUD23_2013,15,TATO,2,19.7,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
MUD46_20130807_TAGR_001,MUD46_20130807,2013,MUD46,MUD46_2013,15,TAGR,2,30.94,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
MUD46_20130807_TAGR_004,MUD46_20130807,2013,MUD46,MUD46_2013,15,TAGR,2,32.35,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
MUD46_20130807_TAGR_009,MUD46_20130807,2013,MUD46,MUD46_2013,15,TAGR,2,18.86,Larva,FALSE,U,0,,,,,,,,,,,,,,,,,,,,0,0,NA,NA
